집계일자,출발영업소코드,도착영업소코드,출발영업소명,도착영업소명,도착지방향1종교통량,도착지방향2종교통량,도착지방향3종교통량,도착지방향4종교통량,도착지방향5종교통량,도착지방향6종교통량,도착지방향총교통량,출발지방향1종교통량,출발지방향2종교통량,출발지방향3종교통량,출발지방향4종교통량,출발지방향5종교통량,출발지방향6종교통량,출발지방향총교통량,Unnamed: 19
20220909,150,295,북부산,진성,189,0,0,0,0,9,198,144,1,0,0,0,6,151,
20220909,150,544,북부산,완주,91,0,2,1,4,4,102,149,0,0,0,0,5,154,
20220909,151,101,북대전,서울,532,0,107,0,0,9,648,325,1,116,5,0,7,454,
20220909,151,109,북대전,계룡,144,0,0,0,3,4,151,133,0,3,5,8,7,156,
20220909,151,112,북대전,남청주,162,8,3,1,0,12,186,189,8,11,3,1,10,222,
20220909,151,113,북대전,신탄진,197,1,2,1,6,8,215,106,0,2,0,0,5,113,
20220909,151,114,북대전,남대전,123,0,0,0,0,5,128,138,0,1,1,1,8,149,
20220909,151,115,북대전,대전,340,4,0,0,7,30,381,443,2,2,0,5,33,485,
20220909,151,116,북대전,옥천,466,1,2,0,0,24,493,380,2,0,1,2,27,412,
20220909,151,119,북대전,판암,160,0,0,0,0,9,169,362,0,0,0,3,21,386,
20220909,151,152,북대전,유성,405,1,5,0,4,19,434,468,2,3,0,4,20,497,
20220909,151,153,북대전,서대전,293,2,0,0,2,16,313,579,3,2,6,10,27,627,
20220909,151,154,북대전,안영,142,0,0,2,1,7,152,175,0,4,3,6,14,202,
20220909,151,155,북대전,논산,160,0,0,2,7,4,173,121,2,1,0,7,4,135,
20220909,151,156,북대전,익산,96,0,0,1,8,4,109,110,0,0,2,15,4,131,
20220909,151,158,북대전,전주,122,1,1,0,1,9,134,105,2,0,2,1,7,117,
20220909,151,190,북대전,동서울,626,3,3,0,0,15,647,338,1,0,0,0,13,352,
20220909,151,198,북대전,서청주,273,4,0,1,0,9,287,233,2,0,1,0,12,248,
20220909,151,199,북대전,오창,242,1,1,3,0,10,257,107,1,1,1,1,6,117,
20220909,151,204,북대전,추부,103,0,1,0,0,8,112,94,1,0,0,0,5,100,
20220909,151,298,북대전,서산,203,0,1,0,5,9,218,187,1,1,1,7,12,209,
20220909,151,573,북대전,예산수덕사,404,4,3,0,7,14,432,244,1,2,1,6,4,258,
20220909,151,578,북대전,서세종,424,3,0,0,1,17,445,199,9,2,1,0,9,220,
20220909,151,579,북대전,남세종,227,2,2,0,2,7,240,312,3,4,0,0,12,331,
20220909,151,595,북대전,서공주,287,1,0,0,1,11,300,197,4,1,0,1,6,209,
20220909,152,101,유성,서울,238,1,60,0,0,4,303,301,5,63,0,0,3,372,
20220909,152,109,유성,계룡,322,7,7,0,2,14,352,238,7,6,4,1,20,276,
20220909,152,112,유성,남청주,311,10,27,0,0,12,360,244,6,25,2,0,9,286,
20220909,152,113,유성,신탄진,269,1,0,0,0,16,286,204,2,2,0,0,10,218,
20220909,152,114,유성,남대전,742,2,2,1,0,27,774,532,2,1,0,0,32,567,
20220909,152,115,유성,대전,249,1,7,0,0,10,267,263,2,3,0,0,11,279,
20220909,152,116,유성,옥천,428,3,1,0,0,15,447,295,2,0,0,0,14,311,
20220909,152,119,유성,판암,317,1,2,0,0,21,341,364,0,0,0,0,19,383,
20220909,152,151,유성,북대전,468,2,3,0,4,20,497,405,1,5,0,4,19,434,
20220909,152,152,유성,유성,105,2,1,0,0,3,111,105,2,1,0,0,3,111,
20220909,152,153,유성,서대전,300,1,5,0,0,19,325,444,4,7,1,0,28,484,
20220909,152,154,유성,안영,914,4,10,1,2,29,960,686,6,6,1,0,37,736,
20220909,152,155,유성,논산,602,10,11,6,4,19,652,440,6,12,0,2,17,477,
20220909,152,156,유성,익산,359,2,5,2,0,14,382,388,8,10,2,1,10,419,
20220909,152,158,유성,전주,560,1,46,4,0,29,640,376,1,56,2,2,13,450,
20220909,152,159,유성,서전주,260,1,1,1,0,5,268,196,4,0,0,0,6,206,
20220909,152,163,유성,정읍,278,3,1,1,1,9,293,112,0,2,2,0,5,121,
20220909,152,164,유성,무주,391,0,2,0,0,11,404,119,1,0,0,0,6,126,
20220909,152,167,유성,광주,1250,0,36,1,0,39,1326,392,3,40,1,0,8,444,
20220909,152,190,유성,동서울,510,3,2,0,0,16,531,394,1,0,1,0,12,408,
20220909,152,198,유성,서청주,253,1,2,3,1,8,268,184,1,1,0,0,8,194,
20220909,152,199,유성,오창,203,2,9,1,0,6,221,118,1,9,0,0,5,133,
20220909,152,200,유성,금산,269,0,1,0,0,11,281,178,2,1,0,0,5,186,
20220909,152,204,유성,추부,376,2,0,0,1,19,398,229,0,1,0,0,14,244,
20220909,152,298,유성,서산,388,2,1,0,0,13,404,277,2,0,1,4,9,293,
20220909,152,544,유성,완주,163,1,1,1,0,6,172,93,0,1,0,0,6,100,
20220909,152,556,유성,동순천,549,2,0,1,0,8,560,113,0,1,1,1,4,120,
20220909,152,571,유성,면천,203,2,0,0,0,9,214,127,1,0,0,0,7,135,
20220909,152,573,유성,예산수덕사,819,5,0,3,0,19,846,479,3,0,1,1,16,500,
20220909,152,576,유성,마곡사,183,0,0,1,0,8,192,150,0,0,2,0,3,155,
20220909,152,578,유성,서세종,346,12,4,0,0,8,370,349,15,3,3,2,13,385,
20220909,152,579,유성,남세종,139,0,4,1,0,2,146,486,3,1,0,0,13,503,
20220909,152,590,유성,동전주,168,0,0,0,0,3,171,115,0,0,0,0,8,123,
20220909,152,595,유성,서공주,446,5,2,1,7,11,472,294,2,3,2,5,10,316,
20220909,152,599,유성,양촌,615,2,2,0,0,12,631,154,1,0,0,0,3,158,
20220909,153,101,서대전,서울,98,0,1,0,0,3,102,104,0,2,0,0,3,109,
20220909,153,112,서대전,남청주,222,9,2,1,0,8,242,107,4,1,0,0,9,121,
20220909,153,113,서대전,신탄진,222,3,0,1,0,16,242,117,0,0,1,0,6,124,
20220909,153,114,서대전,남대전,1750,3,4,3,1,69,1830,1271,9,10,4,0,77,1371,
20220909,153,115,서대전,대전,594,2,0,0,0,42,638,460,2,1,0,0,24,487,
20220909,153,116,서대전,옥천,997,2,3,0,0,43,1045,473,3,1,0,5,20,502,
20220909,153,119,서대전,판암,1867,4,4,0,0,98,1973,1726,2,5,0,3,105,1841,
20220909,153,151,서대전,북대전,579,3,2,6,10,27,627,293,2,0,0,2,16,313,
20220909,153,152,서대전,유성,444,4,7,1,0,28,484,300,1,5,0,0,19,325,
20220909,153,154,서대전,안영,1568,15,19,1,1,66,1670,929,15,12,0,1,34,991,
20220909,153,155,서대전,논산,774,4,11,1,1,28,819,604,6,16,1,0,17,644,
20220909,153,156,서대전,익산,315,12,0,2,2,11,342,342,13,0,2,0,10,367,
20220909,153,158,서대전,전주,365,2,4,2,1,16,390,385,2,4,1,1,19,412,
20220909,153,159,서대전,서전주,144,5,0,0,0,6,155,151,4,1,0,1,5,162,
20220909,153,163,서대전,정읍,223,0,0,0,0,4,227,109,0,3,0,0,4,116,
20220909,153,164,서대전,무주,472,1,4,0,0,15,492,202,0,0,0,0,5,207,
20220909,153,167,서대전,광주,582,1,9,1,0,13,606,261,3,2,0,0,13,279,
20220909,153,190,서대전,동서울,297,0,0,0,0,11,308,203,0,0,0,0,6,209,
20220909,153,198,서대전,서청주,155,1,0,0,0,10,166,106,0,1,0,0,5,112,
20220909,153,200,서대전,금산,469,1,6,1,0,22,499,327,1,4,0,0,14,346,
20220909,153,204,서대전,추부,625,1,2,0,0,31,659,356,1,0,0,0,17,374,
20220909,153,556,서대전,동순천,184,1,1,0,1,6,193,98,0,1,0,2,4,105,
20220909,153,573,서대전,예산수덕사,365,1,0,0,0,6,372,120,0,0,0,0,5,125,
20220909,153,578,서대전,서세종,281,3,2,0,0,7,293,143,1,0,1,0,5,150,
20220909,153,579,서대전,남세종,780,3,2,0,0,29,814,444,3,3,0,0,22,472,
20220909,153,599,서대전,양촌,737,1,1,0,0,17,756,202,0,0,0,0,12,214,
20220909,154,109,안영,계룡,222,1,1,1,1,11,237,110,4,4,1,0,10,129,
20220909,154,114,안영,남대전,688,0,8,0,0,38,734,610,5,11,0,0,38,664,
20220909,154,115,안영,대전,225,1,2,0,0,12,240,196,0,5,0,0,14,215,
20220909,154,116,안영,옥천,442,2,0,1,0,18,463,290,3,0,0,0,15,308,
20220909,154,119,안영,판암,529,4,4,0,0,26,563,624,2,4,0,0,28,658,
20220909,154,151,안영,북대전,175,0,4,3,6,14,202,142,0,0,2,1,7,152,
20220909,154,152,안영,유성,686,6,6,1,0,37,736,914,4,10,1,2,29,960,
20220909,154,153,안영,서대전,929,15,12,0,1,34,991,1568,15,19,1,1,66,1670,
20220909,154,155,안영,논산,214,0,1,0,0,10,225,186,0,0,0,0,7,193,
20220909,154,156,안영,익산,96,2,0,0,0,4,102,104,12,0,0,0,2,118,
20220909,154,164,안영,무주,352,1,0,0,0,15,368,205,1,0,0,0,9,215,
20220909,154,200,안영,금산,321,1,1,0,0,10,333,339,2,3,0,0,16,360,
20220909,154,204,안영,추부,402,3,1,1,0,11,418,248,4,2,1,0,16,271,
20220909,154,578,안영,서세종,166,2,1,0,0,5,174,95,0,2,1,0,4,102,
20220909,154,579,안영,남세종,538,7,2,1,0,23,571,507,3,2,1,0,24,537,
20220909,155,109,논산,계룡,136,4,3,0,1,6,150,219,2,3,10,2,11,247,
20220909,155,115,논산,대전,109,1,3,0,0,6,119,165,2,2,1,0,5,175,
20220909,155,119,논산,판암,213,2,3,0,0,7,225,245,0,2,0,0,8,255,
20220909,155,151,논산,북대전,121,2,1,0,7,4,135,160,0,0,2,7,4,173,
20220909,155,152,논산,유성,440,6,12,0,2,17,477,602,10,11,6,4,19,652,
20220909,155,153,논산,서대전,604,6,16,1,0,17,644,774,4,11,1,1,28,819,
20220909,155,154,논산,안영,186,0,0,0,0,7,193,214,0,1,0,0,10,225,
20220909,155,156,논산,익산,577,9,2,0,8,12,608,93,11,5,2,3,7,121,
20220909,155,158,논산,전주,805,3,10,2,3,29,852,104,0,4,0,1,1,110,
20220909,155,167,논산,광주,2330,5,11,13,2,41,2402,158,1,3,2,4,2,170,
20220909,156,151,익산,북대전,110,0,0,2,15,4,131,96,0,0,1,8,4,109,
20220909,156,152,익산,유성,388,8,10,2,1,10,419,359,2,5,2,0,14,382,
20220909,156,153,익산,서대전,342,13,0,2,0,10,367,315,12,0,2,2,11,342,
20220909,156,154,익산,안영,104,12,0,0,0,2,118,96,2,0,0,0,4,102,
20220909,156,155,익산,논산,93,11,5,2,3,7,121,577,9,2,0,8,12,608,
20220909,156,158,익산,전주,127,4,1,0,1,1,134,133,8,0,2,2,2,147,
20220909,156,167,익산,광주,201,4,6,7,1,6,225,140,5,8,4,3,6,166,
20220909,156,545,익산,소양,132,0,1,1,1,2,137,147,6,9,1,1,2,166,
20220909,156,556,익산,동순천,275,3,2,3,3,4,290,109,2,0,0,4,1,116,
20220909,156,579,익산,남세종,107,1,0,0,0,6,114,103,2,1,0,1,2,109,
20220909,156,590,익산,동전주,135,4,1,0,0,6,146,128,8,1,0,0,5,142,
20220909,157,167,삼례,광주,139,2,0,2,1,6,150,181,4,2,1,0,3,191,
20220909,157,545,삼례,소양,109,0,0,1,0,3,113,125,0,2,0,1,1,129,
20220909,158,101,전주,서울,27,0,77,0,0,0,104,157,0,240,0,0,1,398,
20220909,158,151,전주,북대전,105,2,0,2,1,7,117,122,1,1,0,1,9,134,
20220909,158,152,전주,유성,376,1,56,2,2,13,450,560,1,46,4,0,29,640,
20220909,158,153,전주,서대전,385,2,4,1,1,19,412,365,2,4,2,1,16,390,
20220909,158,155,전주,논산,104,0,4,0,1,1,110,805,3,10,2,3,29,852,
20220909,158,156,전주,익산,133,8,0,2,2,2,147,127,4,1,0,1,1,134,
20220909,158,159,전주,서전주,430,6,3,4,0,7,450,198,4,3,1,0,9,215,
20220909,158,160,전주,김제,418,4,1,3,0,12,438,320,1,2,2,1,6,332,
20220909,158,161,전주,금산사,104,5,0,0,0,2,111,177,6,2,1,1,4,191,
20220909,158,162,전주,태인,291,1,3,1,6,9,311,235,3,1,0,6,5,250,
20220909,158,163,전주,정읍,512,3,2,1,3,13,534,483,3,4,4,4,8,506,
20220909,158,167,전주,광주,799,16,36,7,1,23,882,990,8,66,12,4,25,1105,
20220909,159,152,서전주,유성,196,4,0,0,0,6,206,260,1,1,1,0,5,268,
20220909,159,153,서전주,서대전,151,4,1,0,1,5,162,144,5,0,0,0,6,155,
20220909,159,158,서전주,전주,198,4,3,1,0,9,215,430,6,3,4,0,7,450,
20220909,159,160,서전주,김제,689,5,9,6,3,13,725,223,6,1,0,4,7,241,
20220909,159,161,서전주,금산사,149,3,0,0,2,6,160,130,3,0,0,0,2,135,
20220909,159,162,서전주,태인,529,3,7,6,2,11,558,240,4,4,7,2,5,262,
20220909,159,163,서전주,정읍,981,6,12,1,3,22,1025,720,6,7,3,4,14,754,
20220909,159,166,서전주,장성,299,2,0,0,4,2,307,101,4,2,1,4,2,114,
20220909,159,167,서전주,광주,2824,18,32,17,7,60,2958,1438,30,19,11,8,41,1547,
20220909,159,530,서전주,내장산,442,3,4,0,0,6,455,129,0,2,1,0,4,136,
20220909,159,569,서전주,북광주,250,2,4,5,3,2,266,218,2,2,1,1,7,231,
20220909,160,158,김제,전주,320,1,2,2,1,6,332,418,4,1,3,0,12,438,
20220909,160,159,김제,서전주,223,6,1,0,4,7,241,689,5,9,6,3,13,725,
20220909,160,163,김제,정읍,784,1,19,0,1,13,818,351,0,20,0,0,10,381,
20220909,160,167,김제,광주,913,15,12,4,2,28,974,678,3,13,2,2,25,723,
20220909,161,158,금산사,전주,177,6,2,1,1,4,191,104,5,0,0,0,2,111,
20220909,161,159,금산사,서전주,130,3,0,0,0,2,135,149,3,0,0,2,6,160,
20220909,161,167,금산사,광주,374,8,2,3,1,10,398,200,7,0,3,1,9,220,
20220909,162,158,태인,전주,235,3,1,0,6,5,250,291,1,3,1,6,9,311,
20220909,162,159,태인,서전주,240,4,4,7,2,5,262,529,3,7,6,2,11,558,
20220909,162,163,태인,정읍,216,1,5,1,3,2,228,121,0,2,0,3,3,129,
20220909,162,167,태인,광주,2384,4,13,7,6,54,2468,370,0,7,4,1,11,393,
20220909,163,152,정읍,유성,112,0,2,2,0,5,121,278,3,1,1,1,9,293,
20220909,163,153,정읍,서대전,109,0,3,0,0,4,116,223,0,0,0,0,4,227,
20220909,163,158,정읍,전주,483,3,4,4,4,8,506,512,3,2,1,3,13,534,
20220909,163,159,정읍,서전주,720,6,7,3,4,14,754,981,6,12,1,3,22,1025,
20220909,163,160,정읍,김제,351,0,20,0,0,10,381,784,1,19,0,1,13,818,
20220909,163,162,정읍,태인,121,0,2,0,3,3,129,216,1,5,1,3,2,228,
20220909,163,167,정읍,광주,675,13,17,5,1,24,735,1119,14,25,15,0,36,1209,
20220909,163,530,정읍,내장산,251,2,6,2,0,5,266,95,0,0,1,0,4,100,
20220909,164,114,무주,남대전,282,0,1,0,0,15,298,425,3,0,0,0,22,450,
20220909,164,115,무주,대전,223,0,16,0,0,17,256,401,1,14,0,0,21,437,
20220909,164,119,무주,판암,156,0,1,0,0,6,163,412,1,0,0,0,12,425,
20220909,164,152,무주,유성,119,1,0,0,0,6,126,391,0,2,0,0,11,404,
20220909,164,153,무주,서대전,202,0,0,0,0,5,207,472,1,4,0,0,15,492,
20220909,164,154,무주,안영,205,1,0,0,0,9,215,352,1,0,0,0,15,368,
20220909,164,169,무주,장수,184,1,0,0,0,4,189,101,1,0,0,0,5,107,
20220909,164,200,무주,금산,170,0,0,0,0,4,174,276,3,1,0,5,14,299,
20220909,165,167,백양사,광주,2369,9,38,8,1,35,2460,727,1,2,7,2,22,761,
20220909,165,569,백양사,북광주,279,0,0,2,0,4,285,144,0,1,0,0,2,147,
20220909,166,159,장성,서전주,101,4,2,1,4,2,114,299,2,0,0,4,2,307,
20220909,166,167,장성,광주,2229,33,50,6,3,69,2390,3034,56,42,2,1,87,3222,
20220909,167,112,광주,남청주,98,1,2,6,3,3,113,237,1,0,2,3,5,248,
20220909,167,119,광주,판암,98,0,1,0,0,2,101,173,3,0,0,0,2,178,
20220909,167,152,광주,유성,392,3,40,1,0,8,444,1250,0,36,1,0,39,1326,
20220909,167,153,광주,서대전,261,3,2,0,0,13,279,582,1,9,1,0,13,606,
20220909,167,155,광주,논산,158,1,3,2,4,2,170,2330,5,11,13,2,41,2402,
20220909,167,156,광주,익산,140,5,8,4,3,6,166,201,4,6,7,1,6,225,
20220909,167,157,광주,삼례,181,4,2,1,0,3,191,139,2,0,2,1,6,150,
20220909,167,158,광주,전주,990,8,66,12,4,25,1105,799,16,36,7,1,23,882,
20220909,167,159,광주,서전주,1438,30,19,11,8,41,1547,2824,18,32,17,7,60,2958,
20220909,167,160,광주,김제,678,3,13,2,2,25,723,913,15,12,4,2,28,974,
20220909,167,161,광주,금산사,200,7,0,3,1,9,220,374,8,2,3,1,10,398,
20220909,167,162,광주,태인,370,0,7,4,1,11,393,2384,4,13,7,6,54,2468,
20220909,167,163,광주,정읍,1119,14,25,15,0,36,1209,675,13,17,5,1,24,735,
20220909,167,165,광주,백양사,727,1,2,7,2,22,761,2369,9,38,8,1,35,2460,
20220909,167,166,광주,장성,3034,56,42,2,1,87,3222,2229,33,50,6,3,69,2390,
20220909,167,190,광주,동서울,182,1,2,0,0,5,190,1214,1,4,0,0,14,1233,
20220909,167,196,광주,진천,137,1,3,0,0,3,144,136,0,3,1,0,6,146,
20220909,167,198,광주,서청주,101,2,1,1,1,6,112,295,1,1,5,0,7,309,
20220909,167,199,광주,오창,104,0,1,0,0,3,108,196,0,3,4,2,3,208,
20220909,167,228,광주,동군산,850,9,3,1,4,20,887,576,6,2,1,6,16,607,
20220909,167,253,광주,서서울,873,1,9,1,0,12,896,1154,2,2,0,0,21,1179,
20220909,167,297,광주,동충주,114,2,1,1,0,1,119,101,0,1,0,0,4,106,
20220909,167,501,광주,서김제,139,0,0,4,0,3,146,155,1,0,1,0,4,161,
20220909,167,502,광주,부안,594,7,3,3,0,12,619,407,2,2,1,0,12,424,
20220909,167,503,광주,줄포,592,2,0,0,1,11,606,323,3,2,0,1,6,335,
20220909,167,504,광주,선운산,372,1,0,0,6,8,387,250,4,0,1,5,7,267,
20220909,167,505,광주,고창,594,6,1,2,1,21,625,424,5,1,2,1,13,446,
20220909,167,530,광주,내장산,755,7,4,6,2,18,792,619,10,3,2,0,17,651,
20220909,167,567,광주,남고창,1593,13,17,0,0,51,1674,1301,8,25,2,1,38,1375,
20220909,167,568,광주,장성물류,112,22,1,0,0,5,140,86,31,1,3,1,4,126,
20220909,167,579,광주,남세종,180,0,6,0,0,5,191,676,0,1,1,0,10,688,
20220909,168,169,덕유산,장수,240,0,0,0,1,8,249,169,1,0,0,0,4,174,
20220909,169,164,장수,무주,101,1,0,0,0,5,107,184,1,0,0,0,4,189,
20220909,169,168,장수,덕유산,169,1,0,0,0,4,174,240,0,0,0,1,8,249,
20220909,169,544,장수,완주,323,2,2,2,0,12,341,571,0,2,0,0,16,589,
20220909,169,545,장수,소양,592,3,0,0,0,21,616,1133,2,1,0,0,24,1160,
20220909,169,546,장수,진안,130,3,0,0,0,2,135,120,3,0,0,0,5,128,
20220909,170,224,서상,함양,275,3,6,0,0,16,300,214,2,3,0,0,8,227,
20220909,171,101,마성,서울,2660,11,99,33,0,97,2900,2878,25,106,41,2,103,3155,
20220909,171,102,마성,동수원,518,3,15,1,0,31,568,595,1,12,1,0,22,631,
20220909,171,103,마성,수원신갈,305,0,1,0,0,15,321,459,1,2,0,1,18,481,
20220909,171,171,마성,마성,96,1,0,0,0,4,101,96,1,0,0,0,4,101,
20220909,171,173,마성,양지,178,2,1,3,1,7,192,721,17,5,4,5,25,777,
20220909,171,175,마성,덕평,92,2,5,0,0,2,101,105,5,6,0,0,2,118,
20220909,171,176,마성,이천,100,0,3,1,0,3,107,158,1,2,3,4,7,175,
20220909,171,212,마성,북수원,497,3,1,0,0,25,526,799,9,3,0,0,27,838,
20220909,171,214,마성,동군포,226,0,0,0,0,11,237,184,2,0,0,0,9,195,
20220909,171,215,마성,군포,147,1,0,0,0,7,155,219,4,0,0,0,10,233,
20220909,171,253,마성,서서울,821,2,1,1,1,33,859,870,2,2,3,2,33,912,
20220909,171,254,마성,군자,560,2,1,1,1,32,597,855,5,5,5,2,43,915,
20220909,171,255,마성,서안산,159,2,2,1,0,6,170,244,4,2,1,1,15,267,
20220909,171,528,마성,기흥동탄,174,0,0,0,0,2,176,129,0,2,0,0,8,139,
20220909,172,101,용인,서울,2372,54,52,25,3,110,2616,2307,35,43,13,1,108,2507,
20220909,172,102,용인,동수원,524,10,4,2,0,31,571,612,4,2,4,1,23,646,
20220909,172,103,용인,수원신갈,170,4,1,1,1,5,182,235,5,4,3,0,10,257,
20220909,172,173,용인,양지,1811,39,24,14,1,77,1966,977,41,29,19,2,55,1123,
20220909,172,175,용인,덕평,735,10,12,4,1,24,786,141,10,11,8,2,14,186,
20220909,172,176,용인,이천,508,4,9,1,1,17,540,137,5,8,6,1,11,168,
20220909,172,177,용인,여주,244,3,6,8,2,5,268,108,2,3,4,2,3,122,
20220909,172,212,용인,북수원,584,11,7,1,1,22,626,693,8,3,1,2,22,729,
20220909,172,214,용인,동군포,177,0,0,1,0,10,188,125,2,1,3,1,6,138,
20220909,172,215,용인,군포,188,3,0,1,0,14,206,200,1,5,0,0,12,218,
20220909,172,253,용인,서서울,785,5,3,5,3,49,850,725,10,1,5,4,24,769,
20220909,172,254,용인,군자,507,2,3,8,3,25,548,724,6,6,8,3,38,785,
20220909,172,255,용인,서안산,164,3,3,0,4,8,182,239,4,2,3,0,11,259,
20220909,173,101,양지,서울,2891,183,95,27,20,81,3297,2716,75,92,20,10,88,3001,
20220909,173,102,양지,동수원,1125,21,14,1,2,47,1210,635,9,16,4,9,33,706,
20220909,173,103,양지,수원신갈,270,17,24,13,2,15,341,260,23,24,6,1,6,320,
20220909,173,171,양지,마성,721,17,5,4,5,25,777,178,2,1,3,1,7,192,
20220909,173,172,양지,용인,977,41,29,19,2,55,1123,1811,39,24,14,1,77,1966,
20220909,173,174,양지,춘천,205,4,2,6,1,11,229,122,3,2,2,0,2,131,
20220909,173,175,양지,덕평,644,9,8,8,1,22,692,78,4,6,10,3,6,107,
20220909,173,176,양지,이천,437,10,6,4,8,13,478,187,17,10,4,28,11,257,
20220909,173,177,양지,여주,253,6,14,12,3,6,294,159,8,32,27,5,11,242,
20220909,173,178,양지,문막,382,9,10,0,3,5,409,177,6,2,4,3,12,204,
20220909,173,179,양지,홍천,287,1,0,2,0,9,299,104,1,0,3,0,4,112,
20220909,173,189,양지,강릉,283,5,4,3,2,15,312,109,3,2,3,2,6,125,
20220909,173,190,양지,동서울,256,17,8,6,0,10,297,233,8,4,9,1,12,267,
20220909,173,212,양지,북수원,968,23,9,1,4,23,1028,1003,20,14,11,4,38,1090,
20220909,173,214,양지,동군포,273,7,6,8,0,13,307,210,5,2,4,0,6,227,
20220909,173,215,양지,군포,222,7,7,2,4,7,249,148,3,2,0,1,6,160,
20220909,173,253,양지,서서울,941,34,8,17,9,48,1057,1092,13,11,12,5,45,1178,
20220909,173,254,양지,군자,695,20,17,38,21,35,826,903,10,15,32,23,39,1022,
20220909,173,255,양지,서안산,181,12,9,27,5,11,245,193,7,8,14,3,15,240,
20220909,173,500,양지,남여주,94,3,9,3,6,7,122,125,7,11,13,7,6,169,
20220909,174,173,춘천,양지,122,3,2,2,0,2,131,205,4,2,6,1,11,229,
20220909,174,174,춘천,춘천,151,0,0,0,0,7,158,151,0,0,0,0,7,158,
20220909,174,177,춘천,여주,366,0,6,5,1,16,394,309,0,6,7,1,12,335,
20220909,174,178,춘천,문막,259,29,4,0,1,13,306,207,33,5,0,1,9,255,
20220909,174,179,춘천,홍천,3459,15,36,8,2,215,3735,3126,20,31,5,2,171,3355,
20220909,174,189,춘천,강릉,403,0,5,1,0,21,430,214,0,6,0,0,9,229,
20220909,174,211,춘천,풍기,159,0,0,0,0,9,168,97,0,0,0,0,4,101,
20220909,174,216,춘천,횡성,2030,33,5,9,3,92,2172,1025,29,7,7,0,49,1117,
20220909,174,217,춘천,북원주,967,19,26,6,3,52,1073,545,11,6,4,1,39,606,
20220909,174,218,춘천,남원주,1188,7,21,4,1,47,1268,1611,5,43,4,0,80,1743,
20220909,174,240,춘천,제천,647,2,3,0,0,27,679,398,2,2,0,0,20,422,
20220909,174,284,춘천,남양양,204,1,0,0,0,13,218,95,0,0,1,0,7,103,
20220909,174,510,춘천,양양,507,2,7,0,0,17,533,236,0,5,0,0,6,247,
20220909,174,554,춘천,동홍천,1528,10,1,4,0,87,1630,921,6,1,1,1,56,986,
20220909,174,580,춘천,북강릉,441,1,8,0,0,20,470,218,0,8,0,0,11,237,
20220909,174,583,춘천,동해,213,0,0,0,0,10,223,124,0,0,0,1,5,130,
20220909,174,701,춘천,북양양,284,0,3,1,0,14,302,211,0,0,0,0,10,221,
20220909,174,702,춘천,속초,340,0,0,0,0,17,357,209,2,7,0,1,7,226,
20220909,174,765,춘천,내촌,145,0,0,0,0,11,156,105,1,0,0,1,6,113,
20220909,174,766,춘천,인제,213,1,0,0,0,10,224,160,1,0,0,0,7,168,
20220909,175,101,덕평,서울,401,76,64,10,2,12,565,535,28,62,6,1,7,639,
20220909,175,102,덕평,동수원,164,8,13,1,0,9,195,242,12,13,2,1,8,278,
20220909,175,171,덕평,마성,105,5,6,0,0,2,118,92,2,5,0,0,2,101,
20220909,175,172,덕평,용인,141,10,11,8,2,14,186,735,10,12,4,1,24,786,
20220909,175,173,덕평,양지,78,4,6,10,3,6,107,644,9,8,8,1,22,692,
20220909,175,176,덕평,이천,156,7,4,4,0,4,175,99,4,2,3,2,10,120,
20220909,175,190,덕평,동서울,262,40,10,15,4,16,347,1334,21,6,15,2,45,1423,
20220909,175,212,덕평,북수원,120,6,3,3,0,8,140,243,14,5,3,1,6,272,
20220909,175,253,덕평,서서울,134,10,6,2,0,8,160,262,7,5,6,0,13,293,
20220909,175,254,덕평,군자,108,11,6,4,1,8,138,246,15,15,16,5,13,310,
20220909,176,101,이천,서울,218,8,34,5,1,6,272,661,1,67,3,1,15,748,
20220909,176,102,이천,동수원,310,9,14,1,0,14,348,390,2,22,0,1,20,435,
20220909,176,103,이천,수원신갈,158,4,9,1,1,7,180,201,2,11,1,1,5,221,
20220909,176,171,이천,마성,158,1,2,3,4,7,175,100,0,3,1,0,3,107,
20220909,176,172,이천,용인,137,5,8,6,1,11,168,508,4,9,1,1,17,540,
20220909,176,173,이천,양지,187,17,10,4,28,11,257,437,10,6,4,8,13,478,
20220909,176,175,이천,덕평,99,4,2,3,2,10,120,156,7,4,4,0,4,175,
20220909,176,177,이천,여주,376,4,13,7,2,19,421,212,5,10,13,4,17,261,
20220909,176,178,이천,문막,440,4,5,0,1,15,465,96,4,6,1,1,6,114,
20220909,176,190,이천,동서울,1221,23,55,9,6,62,1376,2147,16,29,15,3,80,2290,
20220909,176,192,이천,곤지암,89,1,9,1,0,5,105,412,3,4,1,1,12,433,
20220909,176,198,이천,서청주,39,99,15,3,0,0,156,51,99,16,0,1,5,172,
20220909,176,212,이천,북수원,192,0,3,3,0,7,205,421,2,5,1,2,7,438,
20220909,176,253,이천,서서울,253,3,0,2,2,10,270,430,0,0,2,4,14,450,
20220909,176,254,이천,군자,244,2,7,8,8,11,280,460,1,12,8,17,22,520,
20220909,176,500,이천,남여주,149,3,3,2,1,9,167,173,1,7,3,1,9,194,
20220909,176,560,이천,감곡,294,2,3,0,0,9,308,110,1,1,0,0,2,114,
20220909,177,101,여주,서울,235,0,33,1,5,4,278,260,2,26,1,0,6,295,
